Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Combined,Outlet
21.25,0,0.15601263099999998,177.33700000000002,11,1,2,2,2822.992,1,3
7.235,1,0.077011493,117.3492,18,1,1,1,1506.0396,2,7
20.25,2,0.07614605,197.0794,16,2,1,1,4681.9056,1,6
12.792854228644991,0,0.135836915,93.8094,35,1,2,3,3237.1196,1,5
12.792854228644991,1,0.030062224,154.3656,35,1,2,3,2471.4496,2,5
18.0,0,0.008575615,80.2618,11,1,2,2,644.4944,1,3
7.02,0,0.081096635,148.4734,33,0,2,1,3563.3616,1,1
15.1,2,0.100060762,144.0786,18,1,1,1,2600.6148,1,7
8.68,0,0.008834023,100.0384,16,2,1,1,2266.3832,1,6
21.2,2,0.007069661999999999,175.7738,11,1,2,2,1911.5118,1,3
16.6,1,0.046161923,176.6344,22,1,2,0,356.8688,2,0
12.15,1,0.079592733,37.3506,18,1,1,1,645.1602,2,7
16.25,0,0.025776993999999998,169.9474,21,1,0,1,2863.6058,1,9
11.5,1,0.020960615,133.2942,33,0,2,1,2649.884,2,1
12.792854228644991,0,0.06595278007399345,87.3882,35,1,2,3,1374.2112,0,5
13.15,0,0.020715913,83.5566,23,2,0,1,1268.349,1,8
5.465,2,0.048801674,132.1626,13,1,1,1,1573.9512,1,2
14.15,0,0.06595278007399345,253.7014,18,1,1,1,5865.0322,1,7
12.8,0,0.06960567599999999,261.9252,16,2,1,1,4984.1788,1,6
8.655,2,0.088373591,119.3756,18,1,1,1,1454.1072,1,7
12.792854228644991,2,0.035853059,176.8712,35,1,2,3,3691.1952,1,5
9.3,2,0.01404119,199.1084,21,1,0,1,396.8168,1,9
20.6,0,0.083473583,120.8756,13,1,1,1,1211.756,1,2
12.792854228644991,2,0.07643454200000001,155.8946,35,2,0,0,473.3838,1,4
19.7,2,0.08073703,197.011,23,2,0,1,3338.987,1,8
14.5,2,0.06595278007399345,169.6448,16,2,1,1,2045.3376,1,6
10.0,1,0.08915252800000001,147.7102,23,2,0,1,437.4306,2,8
7.945,0,0.015863075,161.821,33,0,2,1,2446.815,1,1
20.35,2,0.151308326,81.7276,21,1,0,1,2030.69,1,9
15.85,2,0.12160972199999999,60.222,16,2,1,1,539.298,1,6
16.85,2,0.023135131,44.8428,33,0,2,1,703.0848,1,1
11.5,1,0.017714096000000002,132.9626,11,1,2,2,1442.7886,2,3
11.1,0,0.06595278007399345,156.4604,21,1,0,1,2376.906,1,9
6.635,1,0.027069402000000003,174.9396,23,2,0,1,1744.396,2,8
7.81,2,0.055226755,123.1046,23,2,0,1,871.5322,1,8
9.395,1,0.040124625,85.1908,11,1,2,2,1342.2528,2,3
7.0,0,0.151376958,108.228,16,2,1,1,1171.808,1,6
6.71,0,0.03558013,217.5166,16,2,1,1,4572.0486,1,6
15.75,0,0.166513779,38.0506,11,1,2,2,265.6542,0,3
19.85,1,0.06478563,123.7704,13,1,1,1,2503.408,2,2
9.5,0,0.085223447,189.2872,21,1,0,1,6050.7904,0,9
15.6,0,0.143915417,127.5994,13,1,1,1,2441.4886,1,2
12.792854228644991,0,0.13227533800000002,123.8388,35,2,0,0,123.8388,1,4
13.35,2,0.149338159,178.666,16,2,1,1,1797.66,1,6
11.1,0,0.044823438,174.2054,23,2,0,1,1926.1594,1,8
15.0,2,0.02681843,219.7456,33,0,2,1,3094.6384,1,1
14.8,2,0.04407225,109.057,11,1,2,2,1428.141,1,3
19.1,2,0.025872153,145.7418,23,2,0,1,882.8508,1,8
6.825,1,0.059835659000000006,264.3226,16,2,1,1,4229.1616,2,6
12.792854228644991,1,0.13027716,228.00099999999998,35,2,0,0,1148.505,2,4
17.35,2,0.027653795,88.0856,21,1,0,1,1318.2839999999999,1,9
9.8,0,0.04714777,102.4016,33,0,2,1,1720.4272,1,1
19.35,2,0.062882112,164.1184,13,1,1,1,2807.0128,1,2
18.6,0,0.152294691,98.9358,21,1,0,1,1508.037,1,9
7.27,0,0.071064499,114.4518,16,2,1,1,1366.2216,0,6
12.6,2,0.041726942,122.0072,11,1,2,2,1470.0864,1,3
12.792854228644991,0,0.055121892,196.7768,35,1,2,3,5912.304,1,5
12.65,1,0.042211119000000005,108.6938,23,2,0,1,1393.5194,2,8
12.792854228644991,2,0.132500853,220.3798,35,1,2,3,5289.1152,1,5
17.5,0,0.015557426000000001,184.7266,16,2,1,1,2213.1192,1,6
8.06,0,0.021409913,229.7326,21,1,0,1,6930.978,1,9
12.1,1,0.015497337,165.5526,11,1,2,2,3453.5046,2,3
12.792854228644991,1,0.065612808,62.351000000000006,35,1,2,3,2150.534,2,5
17.2,2,0.012030747,166.6184,21,1,0,1,1155.8288,1,9
12.792854228644991,0,0.07560369900000001,215.1218,35,1,2,3,3205.827,1,5
5.94,2,0.029372367000000003,186.7556,23,2,0,1,3942.8676,1,8
16.7,0,0.070096518,217.885,33,0,2,1,3894.93,1,1
7.39,1,0.120258245,141.547,16,2,1,1,2290.3520000000003,2,6
20.7,2,0.07928147599999999,100.1042,16,2,1,1,892.8378,1,6
12.792854228644991,1,0.09776872800000001,142.4496,35,2,0,0,564.5984,2,4
12.792854228644991,2,0.104786172,172.2764,35,1,2,3,1545.9876,1,5
18.2,2,0.043626605,241.4196,22,1,2,0,482.0392,1,0
20.2,2,0.11783932800000001,195.21099999999998,11,1,2,2,2356.9320000000002,1,3
12.792854228644991,1,0.089858447,84.5882,35,1,2,3,2061.3168,2,5
12.792854228644991,2,0.185008985,42.3796,35,2,0,0,123.8388,1,4
17.75,2,0.156701315,240.7538,33,0,2,1,4566.7222,1,1
8.71,2,0.06595278007399345,43.5744,13,1,1,1,498.0184,1,2
18.85,2,0.13908768300000002,251.7724,13,1,1,1,3020.0688,1,2
20.75,0,0.089243789,192.0478,16,2,1,1,4649.9472,1,6
12.5,2,0.073721115,85.6198,16,2,1,1,610.5386,1,6
5.325,2,0.138679995,53.7298,23,2,0,1,862.8768,1,8
12.792854228644991,0,0.24026824800000002,156.463,35,2,0,0,312.926,1,4
16.75,0,0.06595278007399345,255.3988,23,2,0,1,4625.9784,1,8
16.0,0,0.040911824,141.2496,33,0,2,1,3387.5904,1,1
13.35,2,0.14997485800000002,179.766,11,1,2,2,5932.278,1,3
11.8,2,0.026072872,99.8674,13,1,1,1,1018.674,1,2
10.65,2,0.08548276099999999,231.4668,11,1,2,2,3225.1352,1,3
12.1,1,0.015521768,165.8526,13,1,1,1,3124.5994,2,2
9.395,0,0.099101845,105.82799999999999,16,2,1,1,1704.4479999999999,1,6
19.6,1,0.025281802000000003,152.0024,16,2,1,1,2884.2456,2,6
14.1,0,0.125675936,86.9198,33,0,2,1,1133.8574,1,1
12.792854228644991,0,0.07204818,177.937,35,1,2,3,6881.043000000001,1,5
16.5,2,0.068263916,104.79899999999999,18,1,1,1,1238.388,1,7
14.3,2,0.109144085,88.2856,22,1,2,0,175.7712,1,0
7.51,0,0.017425784,227.90099999999998,16,2,1,1,459.402,1,6
17.25,0,0.035118834,93.412,21,1,0,1,932.12,0,9
5.785,2,0.054066567,87.0856,11,1,2,2,1406.1696,1,3
13.65,2,0.012823828999999998,55.5588,13,1,1,1,916.1408,1,2
6.26,2,0.009883257,149.8366,21,1,0,1,1964.7758,1,9
12.792854228644991,2,0.041754584,53.464,35,1,2,3,1597.92,1,5
19.7,0,0.112036236,174.937,22,1,2,0,882.185,1,0
19.7,2,0.161610636,255.2014,13,1,1,1,3570.0196,1,2
13.65,2,0.078909166,186.72400000000002,21,1,0,1,4474.1759999999995,1,9
20.1,1,0.077769768,63.0536,11,1,2,2,980.0576,2,3
12.6,2,0.021951613,250.9092,33,0,2,1,4731.1748,1,1
20.85,0,0.09777000400000001,222.8746,21,1,0,1,3589.9936,1,9
12.792854228644991,0,0.094817105,77.9012,35,2,0,0,75.9012,0,4
15.6,1,0.06672613299999999,185.8924,23,2,0,1,3516.7556,2,8
5.98,0,0.043809260999999995,146.8418,13,1,1,1,1765.7016,1,2
12.792854228644991,2,0.06595278007399345,184.3582,35,2,0,0,185.7582,1,4
16.35,0,0.032671446,165.4842,11,1,2,2,1492.0578,1,3
14.15,0,0.095378221,170.5106,23,2,0,1,2395.5484,0,8
12.1,0,0.06595278007399345,145.1444,33,0,2,1,3338.3212,0,1
9.895,1,0.060188932,233.0642,18,1,1,1,6041.4692,2,7
8.51,1,0.016135764,195.6478,21,1,0,1,4262.4516,2,9
17.0,1,0.12622018699999998,126.7362,16,2,1,1,1258.362,2,6
12.792854228644991,2,0.024286377999999997,194.71099999999998,35,1,2,3,5892.33,1,5
9.0,0,0.065350715,175.437,21,1,0,1,3175.866,1,9
5.11,1,0.035071955,163.221,13,1,1,1,2773.0570000000002,2,2
19.5,2,0.030742082999999996,85.554,21,1,0,1,1211.756,1,9
9.195,0,0.015949001,84.1592,13,1,1,1,1238.388,1,2
16.7,2,0.038496166,147.5102,33,0,2,1,5540.7876,1,1
19.0,1,0.017746826,210.8244,21,1,0,1,2540.6928,2,9
12.3,0,0.11127459099999999,35.0874,23,2,0,1,458.7362,1,8
12.792854228644991,0,0.065272284,256.1646,35,1,2,3,3349.6398,1,5
14.15,0,0.183472595,82.0276,16,2,1,1,1624.5520000000001,0,6
12.792854228644991,1,0.08918772,128.9678,35,2,0,0,254.3356,2,4
10.395,0,0.030281542999999998,116.3176,11,1,2,2,1259.6936,1,3
17.0,1,0.211306673,125.1362,22,1,2,0,251.6724,2,0
15.85,2,0.061190964,47.1744,21,1,0,1,996.0368,1,9
10.195,0,0.10730767699999999,149.8076,33,0,2,1,2217.114,1,1
12.792854228644991,0,0.067441726,57.4272,35,2,0,0,111.8544,1,4
6.57,0,0.066338717,261.4278,11,1,2,2,4165.2448,0,3
8.43,0,0.06595278007399345,195.3768,13,1,1,1,1576.6144,0,2
7.39,1,0.12052492199999999,142.247,18,1,1,1,2433.499,2,7
16.0,0,0.061192210999999996,224.1404,13,1,1,1,4725.8484,1,2
13.1,0,0.075056542,76.0354,21,1,0,1,601.8832,1,9
12.792854228644991,1,0.017556795,129.9626,35,1,2,3,3410.2276,2,5
13.5,2,0.129077455,95.2068,18,1,1,1,583.2408,1,7
20.6,2,0.047896392999999995,185.8556,33,0,2,1,1689.8004,1,1
15.2,0,0.021240491,216.9824,21,1,0,1,4804.4128,1,9
12.792854228644991,0,0.031743707,179.1344,35,1,2,3,1605.9096,1,5
5.88,0,0.003612411,154.1998,13,1,1,1,3537.3954,0,2
6.03,0,0.022796177999999997,178.1028,11,1,2,2,1416.8224,0,3
12.792854228644991,2,0.133279499,112.6202,35,2,0,0,675.1212,1,4
18.85,1,0.016132592,130.2626,21,1,0,1,3016.7398,2,9
7.68,1,0.152429537,85.5224,33,0,2,1,1278.336,2,1
15.35,1,0.035348491,124.67299999999999,13,1,1,1,2093.9410000000003,2,2
13.1,0,0.020903193,119.2782,21,1,0,1,3098.6332,1,9
10.1,1,0.054853377,198.6084,11,1,2,2,2182.4924,2,3
12.792854228644991,2,0.10697116699999999,44.7744,35,2,0,0,135.8232,1,4
12.65,0,0.035482562,231.40099999999998,18,1,1,1,2526.7110000000002,1,7
14.6,2,0.04292307099999999,109.8254,33,0,2,1,1627.881,1,1
11.1,2,0.036174285,176.0712,11,1,2,2,1581.9408,1,3
12.792854228644991,2,0.033597374,197.2426,35,1,2,3,3163.8816,1,5
8.63,2,0.028320655,172.5422,21,1,0,1,2241.7486,1,9
9.6,1,0.06595278007399345,163.9184,16,2,1,1,4293.0784,2,6
19.6,0,0.056744064000000004,55.6614,22,1,2,0,165.7842,0,0
19.35,2,0.039990314,165.0868,21,1,0,1,982.7208,0,9
14.0,0,0.030155223999999998,214.7192,18,1,1,1,3020.0688,1,7
12.15,0,0.062541552,34.3532,11,1,2,2,251.6724,1,3
8.195,0,0.031403441000000004,93.8462,23,2,0,1,647.8234,1,8
8.325,0,0.029845242999999997,41.6138,18,1,1,1,284.2966,1,7
7.475,0,0.149125615,241.6854,11,1,2,2,6042.135,1,3
12.792854228644991,2,0.170382726,45.2718,35,2,0,0,47.2718,1,4
6.385,0,0.083768522,109.8596,33,0,2,1,3235.788,0,1
12.792854228644991,2,0.11679368400000001,41.0112,35,2,0,0,42.6112,1,4
18.5,2,0.062205112,148.3418,33,0,2,1,1765.7016,1,1
11.5,0,0.0463847,118.9124,13,1,1,1,1540.6612,1,2
7.93,1,0.07142564700000001,45.9086,11,1,2,2,1070.6064,2,3
12.792854228644991,0,0.033929133,154.3972,35,2,0,0,311.5944,0,4
13.65,0,0.036033639,183.7924,18,1,1,1,2591.2936,1,7
12.35,2,0.158337479,157.9946,33,0,2,1,3313.6866,1,1
14.0,0,0.030140981,216.0192,21,1,0,1,2588.6304,1,9
9.6,1,0.024515221,189.2214,21,1,0,1,3956.8494,2,9
14.0,2,0.105125569,143.2812,16,2,1,1,3277.0676,1,6
8.89,0,0.00547348,100.5016,16,2,1,1,1315.6208,1,6
16.85,2,0.13338539800000002,109.8544,22,1,2,0,223.7088,1,0
12.792854228644991,1,0.047098175,75.5354,35,2,0,0,150.4708,2,4
7.05,2,0.055548003,225.3088,16,2,1,1,5816.4288,1,6
17.1,0,0.128614205,111.6886,21,1,0,1,1556.6404,1,9
12.792854228644991,0,0.047551567999999995,249.1092,35,1,2,3,8217.3036,1,5
19.7,0,0.066879757,174.437,33,0,2,1,1587.933,1,1
16.1,2,0.160379061,33.6558,11,1,2,2,203.7348,1,3
11.3,2,0.054861393,96.9094,13,1,1,1,952.0939999999999,1,2
6.035,0,0.141542481,153.1998,18,1,1,1,1537.9979999999998,1,7
17.6,2,0.053397642,46.706,11,1,2,2,699.09,1,3
6.675,1,0.021710275,34.9874,18,1,1,1,247.0118,2,7
15.5,2,0.075688032,262.9568,33,0,2,1,1845.5976,1,1
9.395,0,0.045340279000000004,85.025,21,1,0,1,2080.625,1,9
16.1,0,0.10014945900000001,78.4328,33,0,2,1,1158.492,1,1
15.0,2,0.162348584,185.9266,13,1,1,1,4610.665,1,2
9.6,0,0.036341539,142.9154,21,1,0,1,3261.7542,1,9
14.1,0,0.087920675,228.5668,33,0,2,1,1151.8339999999998,0,1
11.5,2,0.042087749,192.68200000000002,18,1,1,1,3861.64,1,7
12.1,0,0.016921927,178.36599999999999,13,1,1,1,4314.384,0,2
7.42,0,0.020423549,249.0092,21,1,0,1,2988.1104,1,9
15.1,0,0.17383312899999998,196.511,18,1,1,1,4713.8640000000005,1,7
12.792854228644991,2,0.256152243,151.005,35,2,0,0,149.805,1,4
9.285,2,0.021002641000000002,161.1578,16,2,1,1,4011.445,1,6
7.855,2,0.06595278007399345,220.1482,11,1,2,2,4600.0122,1,3
12.792854228644991,2,0.091780142,182.5266,35,1,2,3,6454.931,1,5
12.85,0,0.033220169,196.6768,23,2,0,1,2759.0752,1,8
13.8,0,0.14123493199999998,263.7884,33,0,2,1,5564.7564,1,1
15.0,0,0.19899855,226.5694,22,1,2,0,913.4776,1,0
10.8,0,0.049709624,246.8144,16,2,1,1,2450.144,1,6
14.3,2,0.065153295,88.4856,33,0,2,1,1406.1696,1,1
9.8,2,0.015087112,250.1408,16,2,1,1,4005.4528,1,6
11.5,2,0.037782943,106.6254,13,1,1,1,325.5762,1,2
9.21,0,0.008782561,119.8414,18,1,1,1,1340.2554,1,7
12.792854228644991,1,0.14272811300000002,95.141,35,1,2,3,2510.0660000000003,2,5
10.0,1,0.073493831,118.344,21,1,0,1,1797.66,2,9
18.5,0,0.025907416000000003,87.7172,13,1,1,1,802.9548,1,2
20.6,2,0.046280998,177.4344,13,1,1,1,1962.7784,1,2
9.3,1,0.044624064000000005,245.4802,33,0,2,1,3193.8426,2,1
11.395,1,0.009898492,48.8034,18,1,1,1,777.6544,2,7
11.8,0,0.189689886,184.3924,22,1,2,0,370.1848,0,0
8.01,0,0.070189131,37.9532,33,0,2,1,826.9236,0,1
15.0,0,0.119374946,229.3694,11,1,2,2,5024.1268,1,3
13.35,0,0.065215312,93.4804,11,1,2,2,1102.5648,1,3
12.792854228644991,2,0.095635061,130.7942,35,1,2,3,3047.3666,1,5
12.792854228644991,2,0.216107535,86.8514,35,2,0,0,354.2056,1,4
10.5,0,0.048009080999999995,157.0946,16,2,1,1,2209.1244,0,6
21.25,0,0.019533098,120.4756,13,1,1,1,1938.8096,1,2
17.0,2,0.026568875,142.047,23,2,0,1,3149.2340000000004,1,8
9.3,0,0.111127966,63.1826,33,0,2,1,2002.0606,1,1
15.7,0,0.03723211,183.1634,23,2,0,1,5634.6654,0,8
15.75,0,0.140603316,252.8382,23,2,0,1,6308.455,0,8
12.792854228644991,1,0.07536886799999999,35.2532,35,1,2,3,970.7364,2,5
14.5,2,0.063962842,263.1594,21,1,0,1,2616.594,1,9
12.792854228644991,2,0.102830104,172.6422,35,2,0,0,344.8844,1,4
12.792854228644991,1,0.01031535,208.4954,35,1,2,3,3751.1172,2,5
7.1,0,0.110633958,173.808,13,1,1,1,1211.756,1,2
14.5,2,0.06595278007399345,159.3262,16,2,1,1,2864.2716,1,6
17.35,0,0.014721578999999999,73.1038,18,1,1,1,886.8456,1,7
18.0,1,0.019465205,128.6994,11,1,2,2,2441.4886,2,3
6.615,2,0.091895319,248.6408,33,0,2,1,3504.7712,1,1
12.792854228644991,2,0.118535581,256.3988,35,2,0,0,256.9988,1,4
11.5,2,0.037646623,107.5254,18,1,1,1,325.5762,1,7
19.1,1,0.092060694,183.7608,21,1,0,1,4777.7808,2,9
12.792854228644991,0,0.04765803,188.3898,35,1,2,3,5238.5144,1,5
7.05,2,0.05587277,222.1088,13,1,1,1,4026.7584,1,2
12.792854228644991,1,0.017295906,47.1034,35,2,0,0,145.8102,2,4
16.35,1,0.02844314,98.141,22,1,2,0,386.164,2,0
18.35,2,0.094296835,84.3882,23,2,0,1,1116.5466,1,8
9.105,1,0.064410783,33.39,22,1,2,0,33.29,2,0
7.63,2,0.13468429199999998,47.0402,16,2,1,1,1470.0864,1,6
12.792854228644991,0,0.029299175,140.31799999999998,35,2,0,0,139.81799999999998,1,4
12.792854228644991,0,0.210021713,44.2744,35,2,0,0,90.5488,1,4
7.55,0,0.027224917,152.934,18,1,1,1,2450.144,1,7
12.792854228644991,1,0.021184746,189.553,35,2,0,0,379.506,2,4
5.5,1,0.047059015999999995,100.1016,33,0,2,1,2125.2336,2,1
7.59,2,0.14526636,172.908,21,1,0,1,6231.888000000001,1,9
9.5,0,0.041851461,31.49,33,0,2,1,466.06,0,1
6.11,2,0.152262171,44.4086,18,1,1,1,1159.8236,0,7
5.655,0,0.085757338,164.75,13,1,1,1,1498.05,1,2
7.285,0,0.049954435,156.5288,16,2,1,1,2356.9320000000002,1,6
10.65,1,0.048762383,165.2526,21,1,0,1,3946.8624,2,9
17.7,2,0.06595278007399345,46.8034,13,1,1,1,923.4646,1,2
12.8,0,0.075996742,97.141,33,0,2,1,2799.6890000000003,1,1
19.85,1,0.06595278007399345,126.1704,11,1,2,2,1877.556,2,3
15.7,2,0.204984538,111.0544,22,1,2,0,223.7088,1,0
15.6,0,0.17357316399999997,114.4518,13,1,1,1,2390.8878,1,2
9.8,2,0.056339618,84.2908,33,0,2,1,755.0172,1,1
19.5,1,0.014262413,57.1614,33,0,2,1,331.5684,2,1
16.2,0,0.03338006,74.0696,23,2,0,1,1416.8224,0,8
17.6,2,0.016024651,44.0402,16,2,1,1,597.2226,1,6
13.6,0,0.11830085,196.2136,13,1,1,1,1944.136,1,2
18.85,1,0.16755220199999998,193.1136,16,2,1,1,2332.9632,2,6
15.1,2,0.067181098,258.8304,21,1,0,1,5424.9384,1,9
17.35,1,0.06595278007399345,79.2618,11,1,2,2,966.7416,2,3
12.792854228644991,2,0.06595278007399345,169.87900000000002,35,2,0,0,339.55800000000005,1,4
20.7,0,0.021431133999999998,157.0288,23,2,0,1,2199.8032,1,8
13.5,2,0.068256316,60.9562,13,1,1,1,533.3058,1,2
12.792854228644991,1,0.06595278007399345,40.348,35,2,0,0,79.896,2,4
12.792854228644991,2,0.014143673,187.3872,35,1,2,3,2836.308,1,5
13.1,0,0.075563757,168.1158,16,2,1,1,2005.3896,1,6
12.15,0,0.018439138,254.7698,21,1,0,1,5073.396,1,9
12.792854228644991,2,0.07462029099999999,120.1782,35,2,0,0,357.5346,1,4
12.792854228644991,2,0.041370245,46.2376,35,1,2,3,814.9392,1,5
12.792854228644991,2,0.020312313999999998,98.1042,35,1,2,3,2777.7176,1,5
12.792854228644991,0,0.12853255800000002,34.2216,35,2,0,0,173.108,1,4
15.1,0,0.055195460999999994,216.1166,16,2,1,1,5007.4818,1,6
16.7,0,0.022065676,110.5886,23,2,0,1,1556.6404,1,8
14.65,1,0.011212719,55.6614,18,1,1,1,1049.9666,2,7
13.3,0,0.063925726,151.8708,13,1,1,1,1655.1788,1,2
20.1,1,0.034848629,118.6782,13,1,1,1,2502.7422,2,2
14.3,2,0.06595278007399345,89.8856,11,1,2,2,1406.1696,1,3
7.42,0,0.02050719,249.7092,13,1,1,1,7719.2852,1,2
12.792854228644991,0,0.025960174,214.885,35,1,2,3,4976.855,1,5
9.5,0,0.085020342,188.7872,33,0,2,1,1701.7848,0,1
7.075,0,0.097660814,141.8128,22,1,2,0,143.8128,1,0
12.792854228644991,0,0.111654545,157.063,35,2,0,0,312.926,1,4
7.96,0,0.06595278007399345,160.7894,13,1,1,1,3235.788,1,2
6.135,0,0.115265695,160.5236,18,1,1,1,2094.6068,0,7
14.6,2,0.043133816,109.7254,11,1,2,2,651.1524,1,3
14.3,2,0.049676157,212.4586,23,2,0,1,3799.0548,1,8
12.792854228644991,1,0.17683435100000003,172.1422,35,1,2,3,5000.8238,2,5
12.792854228644991,0,0.103918113,100.67,35,2,0,0,399.48,1,4
8.315,2,0.035644325,147.1444,18,1,1,1,870.8664,1,7
10.1,0,0.279783532,241.8512,22,1,2,0,484.7024,0,0
9.895,2,0.048738014,262.1278,21,1,0,1,3904.917,1,9
11.5,2,0.020686161,85.054,13,1,1,1,1731.08,1,2
18.25,0,0.07934200599999999,226.0062,21,1,0,1,1805.6496,1,9
4.635,0,0.14088911099999998,127.0994,23,2,0,1,1927.491,1,8
18.5,2,0.06224514900000001,145.8418,16,2,1,1,5591.3884,1,6
5.365,2,0.140811559,173.5764,11,1,2,2,2061.3168,1,3
6.095,1,0.08152738,140.3154,11,1,2,2,1843.6002,2,3
12.792854228644991,1,0.058198140999999995,110.4544,35,1,2,3,4250.4672,2,5
16.75,0,0.081446638,257.0988,21,1,0,1,6424.97,1,9
21.25,0,0.019462623000000002,120.8756,18,1,1,1,1575.2828,1,7
12.792854228644991,1,0.072317217,230.2668,35,1,2,3,8062.838000000001,2,5
12.1,0,0.020684919,148.5734,13,1,1,1,1336.2606,1,2
15.1,0,0.087604871,242.2512,22,1,2,0,484.7024,1,0
8.6,2,0.06595278007399345,131.531,21,1,0,1,2466.7889999999998,1,9
17.6,0,0.041681059,164.2526,21,1,0,1,1315.6208,0,9
15.35,1,0.015676231000000002,144.047,23,2,0,1,286.29400000000004,2,8
8.26,0,0.034397781,115.7834,16,2,1,1,2073.3012,0,6
6.57,1,0.096880574,191.482,23,2,0,1,5020.1320000000005,2,8
11.6,0,0.017817285,177.0686,11,1,2,2,1422.1488,1,3
20.35,2,0.014909465,232.3958,13,1,1,1,6076.0908,1,2
12.15,1,0.06595278007399345,254.90400000000002,23,2,0,1,4048.0640000000003,2,8
17.35,2,0.041439718,93.7804,33,0,2,1,2848.2924,1,1
7.0,0,0.15140558699999998,107.728,23,2,0,1,2024.0320000000002,1,8
8.5,0,0.097803261,50.5324,33,0,2,1,882.8508,1,1
12.792854228644991,1,0.196659953,125.8046,35,2,0,0,249.0092,2,4
14.5,2,0.041313203,42.0454,21,1,0,1,377.5086,1,9
9.195,2,0.13065744199999998,106.4596,22,1,2,0,215.7192,1,0
17.75,2,0.029700017999999998,140.3838,21,1,0,1,1404.838,1,9
8.775,0,0.06595278007399345,111.3228,21,1,0,1,1436.7964,1,9
16.7,2,0.070312473,189.6214,13,1,1,1,2826.321,1,2
15.2,0,0.019064377,238.2248,21,1,0,1,3555.3720000000003,1,9
20.5,0,0.020605032,91.083,23,2,0,1,539.298,1,8
12.792854228644991,1,0.06595278007399345,115.2176,35,1,2,3,1030.6584,2,5
5.21,1,0.011072173000000001,257.8962,13,1,1,1,4402.9354,2,2
10.3,2,0.06595278007399345,115.7176,13,1,1,1,1717.764,1,2
18.25,0,0.060342304000000006,165.9526,21,1,0,1,1644.526,1,9
21.25,1,0.113833823,232.83,18,1,1,1,1398.18,2,7
8.6,1,0.032615377,142.9154,16,2,1,1,992.7078,2,6
10.3,2,0.024935297000000002,172.0422,21,1,0,1,3966.1706,1,9
9.5,0,0.07434526799999999,251.9724,23,2,0,1,3523.4136,1,8
9.3,0,0.042283454000000005,125.4388,16,2,1,1,3715.164,0,6
9.195,2,0.047387144000000006,50.8666,13,1,1,1,871.5322,1,2
7.68,1,0.152865879,84.9224,18,1,1,1,1619.2256,2,7
12.792854228644991,1,0.163148041,116.6124,35,1,2,3,3199.8348,2,5
12.1,0,0.02984176,144.4444,18,1,1,1,3628.61,0,7
11.6,0,0.038511676,57.7272,16,2,1,1,503.3448,1,6
9.695,2,0.04762278599999999,246.2144,11,1,2,2,3675.216,1,3
12.0,0,0.07554831,121.9388,23,2,0,1,3219.8088,1,8
19.0,0,0.067447572,132.9626,23,2,0,1,1967.4389999999999,1,8
6.38,0,0.03187163,179.5344,33,0,2,1,4103.9912,1,1
20.5,2,0.112638016,195.5478,18,1,1,1,3874.9559999999997,1,7
12.792854228644991,2,0.056192276,103.1648,35,1,2,3,1973.4312,1,5
5.695,2,0.06797671,257.4988,11,1,2,2,3083.9856,1,3
19.2,2,0.142189843,153.8314,22,1,2,0,155.1314,1,0
20.35,2,0.014813268000000001,234.9958,33,0,2,1,5842.395,1,1
9.195,1,0.080442371,107.7622,22,1,2,0,105.8622,2,0
17.85,0,0.03781972,191.6188,16,2,1,1,2475.4444,0,6
12.792854228644991,0,0.092145264,120.7098,35,1,2,3,3735.8038,1,5
14.6,1,0.025702994,199.9084,23,2,0,1,2380.9008,2,8
10.195,2,0.012483408,195.41099999999997,18,1,1,1,2749.7540000000004,1,7
17.85,0,0.06595278007399345,148.005,11,1,2,2,898.83,1,3
7.5,1,0.036204764,176.1028,33,0,2,1,1948.1308,2,1
6.59,1,0.026238087,121.6098,18,1,1,1,2410.196,2,7
10.895,0,0.137584599,262.2568,13,1,1,1,3954.8520000000003,1,2
12.792854228644991,0,0.080741927,220.8798,35,1,2,3,6170.6344,1,5
14.6,1,0.059741172,179.6976,13,1,1,1,5070.7328,2,2
12.792854228644991,2,0.214423791,111.6544,35,2,0,0,335.5632,1,4
9.6,0,0.051677050999999995,258.062,11,1,2,2,2856.282,1,3
12.792854228644991,0,0.16845554899999998,211.0612,35,2,0,0,418.1224,1,4
10.3,2,0.06595278007399345,189.053,18,1,1,1,5313.084,1,7
17.0,2,0.016055615,228.4352,13,1,1,1,8245.2672,1,2
8.645,0,0.021619563999999997,50.6982,21,1,0,1,736.3748,1,9
16.0,2,0.173027688,155.2972,21,1,0,1,3583.3356,1,9
6.155,2,0.09504547599999999,213.456,11,1,2,2,2556.672,1,3
13.85,2,0.025891587999999997,165.12099999999998,16,2,1,1,2936.178,1,6
12.792854228644991,2,0.205484395,198.011,35,2,0,0,392.82199999999995,1,4
13.1,0,0.037793818,173.8054,13,1,1,1,2801.6864,1,2
12.792854228644991,1,0.045002624000000005,196.5084,35,2,0,0,198.4084,2,4
11.8,0,0.054460571,77.0012,13,1,1,1,2277.036,0,2
15.5,2,0.075736746,265.5568,16,2,1,1,4482.1656,1,6
